Chemical,Monitor,reading,direction,Date
Appluimonia,6,0.615335,207,2016/4/1 13:00
Appluimonia,8,0.589898,207,2016/4/1 13:00
AGOC-3A,6,0.484358,207,2016/4/1 13:00
Appluimonia,3,0.453212,207,2016/4/1 13:00
Chlorodinine,2,0.433455,207,2016/4/1 13:00
Methylosmolene,4,0.42977,207,2016/4/1 13:00
AGOC-3A,4,0.416789,207,2016/4/1 13:00
Methylosmolene,6,0.384708,207,2016/4/1 13:00
Chlorodinine,6,0.356287,207,2016/4/1 13:00
Appluimonia,2,0.331087,207,2016/4/1 13:00
AGOC-3A,1,0.271808,207,2016/4/1 13:00
Chlorodinine,4,0.271384,207,2016/4/1 13:00
Appluimonia,1,0.24354,207,2016/4/1 13:00
Chlorodinine,1,0.235847,207,2016/4/1 13:00
Methylosmolene,1,0.223932,207,2016/4/1 13:00
AGOC-3A,2,0.219576,207,2016/4/1 13:00
Methylosmolene,9,0.206465,207,2016/4/1 13:00
AGOC-3A,8,0.170308,207,2016/4/1 13:00
AGOC-3A,9,0.13544,207,2016/4/1 13:00
AGOC-3A,3,0.129685,207,2016/4/1 13:00
Appluimonia,5,0.107169,207,2016/4/1 13:00
Appluimonia,4,0.102078,207,2016/4/1 13:00
Chlorodinine,5,0.0744315,207,2016/4/1 13:00
Appluimonia,9,0.0456287,207,2016/4/1 13:00
AGOC-3A,5,0.0225215,207,2016/4/1 13:00
Methylosmolene,2,0.0167204,207,2016/4/1 13:00
Chlorodinine,9,0.0159372,207,2016/4/1 13:00
Methylosmolene,5,0.00629568,207,2016/4/1 13:00
Chlorodinine,7,2.18663,207.1,2016/4/1 14:00
AGOC-3A,3,2.06584,207.1,2016/4/1 14:00
Appluimonia,3,1.68447,207.1,2016/4/1 14:00
Chlorodinine,3,0.986431,207.1,2016/4/1 14:00
AGOC-3A,2,0.985069,207.1,2016/4/1 14:00
Methylosmolene,2,0.833012,207.1,2016/4/1 14:00
Methylosmolene,8,0.787857,207.1,2016/4/1 14:00
Methylosmolene,4,0.744591,207.1,2016/4/1 14:00
Appluimonia,2,0.60598,207.1,2016/4/1 14:00
AGOC-3A,9,0.542312,207.1,2016/4/1 14:00
Methylosmolene,6,0.475952,207.1,2016/4/1 14:00
Chlorodinine,1,0.440393,207.1,2016/4/1 14:00
Chlorodinine,8,0.440045,207.1,2016/4/1 14:00
Appluimonia,6,0.424518,207.1,2016/4/1 14:00
Appluimonia,7,0.397431,207.1,2016/4/1 14:00
Chlorodinine,6,0.378116,207.1,2016/4/1 14:00
Chlorodinine,2,0.338016,207.1,2016/4/1 14:00
AGOC-3A,7,0.329869,207.1,2016/4/1 14:00
Methylosmolene,1,0.283356,207.1,2016/4/1 14:00
Methylosmolene,5,0.281457,207.1,2016/4/1 14:00
Chlorodinine,9,0.248804,207.1,2016/4/1 14:00
AGOC-3A,6,0.240171,207.1,2016/4/1 14:00
Appluimonia,5,0.239086,207.1,2016/4/1 14:00
Appluimonia,9,0.229613,207.1,2016/4/1 14:00
Methylosmolene,9,0.209022,207.1,2016/4/1 14:00
Methylosmolene,3,0.19548,207.1,2016/4/1 14:00
Appluimonia,1,0.187208,207.1,2016/4/1 14:00
Chlorodinine,5,0.101092,207.1,2016/4/1 14:00
Appluimonia,4,0.100419,207.1,2016/4/1 14:00
Chlorodinine,4,0.0965608,207.1,2016/4/1 14:00
Appluimonia,8,0.0813537,207.1,2016/4/1 14:00
AGOC-3A,4,0.0551616,207.1,2016/4/1 14:00
AGOC-3A,5,0.0458705,207.1,2016/4/1 14:00
AGOC-3A,1,0.0306601,207.1,2016/4/1 14:00
AGOC-3A,8,0.0140477,207.1,2016/4/1 14:00
Methylosmolene,7,0.0131358,207.1,2016/4/1 14:00
AGOC-3A,3,1.8144,207.1,2016/4/1 15:00
Appluimonia,3,1.34866,207.1,2016/4/1 15:00
AGOC-3A,7,0.927829,207.1,2016/4/1 15:00
Methylosmolene,2,0.837112,207.1,2016/4/1 15:00
Methylosmolene,3,0.773566,207.1,2016/4/1 15:00
AGOC-3A,2,0.62139,207.1,2016/4/1 15:00
AGOC-3A,6,0.589017,207.1,2016/4/1 15:00
Methylosmolene,7,0.548344,207.1,2016/4/1 15:00
AGOC-3A,8,0.531765,207.1,2016/4/1 15:00
Chlorodinine,6,0.483222,207.1,2016/4/1 15:00
Appluimonia,8,0.447587,207.1,2016/4/1 15:00
Appluimonia,4,0.438771,207.1,2016/4/1 15:00
AGOC-3A,5,0.43167,207.1,2016/4/1 15:00
Methylosmolene,4,0.430541,207.1,2016/4/1 15:00
Methylosmolene,9,0.333781,207.1,2016/4/1 15:00
Appluimonia,9,0.298941,207.1,2016/4/1 15:00
Chlorodinine,3,0.280986,207.1,2016/4/1 15:00
Chlorodinine,8,0.272041,207.1,2016/4/1 15:00
AGOC-3A,1,0.266658,207.1,2016/4/1 15:00
Chlorodinine,7,0.262528,207.1,2016/4/1 15:00
AGOC-3A,4,0.257714,207.1,2016/4/1 15:00
Appluimonia,2,0.203565,207.1,2016/4/1 15:00
Appluimonia,7,0.17735,207.1,2016/4/1 15:00
Methylosmolene,1,0.177346,207.1,2016/4/1 15:00
AGOC-3A,9,0.173323,207.1,2016/4/1 15:00
Methylosmolene,6,0.153869,207.1,2016/4/1 15:00
Chlorodinine,9,0.148777,207.1,2016/4/1 15:00
Appluimonia,1,0.127849,207.1,2016/4/1 15:00
Chlorodinine,5,0.126492,207.1,2016/4/1 15:00
Chlorodinine,4,0.103919,207.1,2016/4/1 15:00
Chlorodinine,2,0.0763918,207.1,2016/4/1 15:00
Appluimonia,5,0.0582271,207.1,2016/4/1 15:00
Methylosmolene,5,0.04561,207.1,2016/4/1 15:00
Appluimonia,6,0.0323731,207.1,2016/4/1 15:00
Chlorodinine,1,0.0172048,207.1,2016/4/1 15:00
Methylosmolene,8,0.0120941,207.1,2016/4/1 15:00
AGOC-3A,5,6.36965,207.1,2016/4/1 16:00
AGOC-3A,9,2.09702,207.1,2016/4/1 16:00
Appluimonia,3,1.63558,207.1,2016/4/1 16:00
Appluimonia,8,1.15018,207.1,2016/4/1 16:00
Chlorodinine,3,1.14353,207.1,2016/4/1 16:00
AGOC-3A,3,1.13586,207.1,2016/4/1 16:00
AGOC-3A,7,0.717826,207.1,2016/4/1 16:00
AGOC-3A,5,0.682529,207.1,2016/4/1 16:00
Appluimonia,6,0.62637,207.1,2016/4/1 16:00
Methylosmolene,6,0.476825,207.1,2016/4/1 16:00
Appluimonia,1,0.453372,207.1,2016/4/1 16:00
Appluimonia,9,0.402606,207.1,2016/4/1 16:00
Chlorodinine,2,0.401661,207.1,2016/4/1 16:00
Chlorodinine,7,0.374769,207.1,2016/4/1 16:00
Methylosmolene,8,0.327186,207.1,2016/4/1 16:00
AGOC-3A,8,0.313985,207.1,2016/4/1 16:00
Appluimonia,4,0.301195,207.1,2016/4/1 16:00
Chlorodinine,1,0.299149,207.1,2016/4/1 16:00
Methylosmolene,3,0.296501,207.1,2016/4/1 16:00
AGOC-3A,2,0.296002,207.1,2016/4/1 16:00
Chlorodinine,8,0.286071,207.1,2016/4/1 16:00
AGOC-3A,1,0.271123,207.1,2016/4/1 16:00
Chlorodinine,5,0.263674,207.1,2016/4/1 16:00
Chlorodinine,4,0.233952,207.1,2016/4/1 16:00
Appluimonia,7,0.23085,207.1,2016/4/1 16:00
Chlorodinine,9,0.212546,207.1,2016/4/1 16:00
Chlorodinine,6,0.183871,207.1,2016/4/1 16:00
AGOC-3A,4,0.140705,207.1,2016/4/1 16:00
Methylosmolene,7,0.137954,207.1,2016/4/1 16:00
AGOC-3A,6,0.103715,207.1,2016/4/1 16:00
Methylosmolene,9,0.0958897,207.1,2016/4/1 16:00
Methylosmolene,2,0.0553067,207.1,2016/4/1 16:00
Methylosmolene,1,0.0454476,207.1,2016/4/1 16:00
Methylosmolene,4,0.0402671,207.1,2016/4/1 16:00
Appluimonia,2,0.0335552,207.1,2016/4/1 16:00
Appluimonia,5,0.0176918,207.1,2016/4/1 16:00
AGOC-3A,3,3.77301,243.8,2016/4/1 17:00
Appluimonia,7,2.9919,243.8,2016/4/1 17:00
Methylosmolene,3,2.002,243.8,2016/4/1 17:00
Appluimonia,3,1.54654,243.8,2016/4/1 17:00
Chlorodinine,5,1.28288,243.8,2016/4/1 17:00
Chlorodinine,3,1.07354,243.8,2016/4/1 17:00
Methylosmolene,8,0.902336,243.8,2016/4/1 17:00
Chlorodinine,8,0.707549,243.8,2016/4/1 17:00
Appluimonia,9,0.621307,243.8,2016/4/1 17:00
Chlorodinine,6,0.540517,243.8,2016/4/1 17:00
Chlorodinine,1,0.519978,243.8,2016/4/1 17:00
Chlorodinine,7,0.516709,243.8,2016/4/1 17:00
Appluimonia,8,0.508395,243.8,2016/4/1 17:00
Methylosmolene,5,0.483056,243.8,2016/4/1 17:00
AGOC-3A,6,0.479549,243.8,2016/4/1 17:00
Chlorodinine,2,0.460334,243.8,2016/4/1 17:00
Methylosmolene,4,0.405594,243.8,2016/4/1 17:00
Chlorodinine,9,0.371361,243.8,2016/4/1 17:00
AGOC-3A,4,0.317199,243.8,2016/4/1 17:00
Chlorodinine,4,0.313531,243.8,2016/4/1 17:00
Methylosmolene,6,0.299951,243.8,2016/4/1 17:00
AGOC-3A,5,0.299581,243.8,2016/4/1 17:00
AGOC-3A,9,0.256789,243.8,2016/4/1 17:00
Methylosmolene,1,0.240693,243.8,2016/4/1 17:00
Methylosmolene,9,0.209819,243.8,2016/4/1 17:00
AGOC-3A,7,0.195857,243.8,2016/4/1 17:00
AGOC-3A,8,0.1864,243.8,2016/4/1 17:00
AGOC-3A,1,0.176284,243.8,2016/4/1 17:00
Appluimonia,4,0.144516,243.8,2016/4/1 17:00
Appluimonia,2,0.142722,243.8,2016/4/1 17:00
Appluimonia,6,0.134493,243.8,2016/4/1 17:00
AGOC-3A,2,0.11176,243.8,2016/4/1 17:00
Methylosmolene,7,0.0641491,243.8,2016/4/1 17:00
Methylosmolene,2,0.0419242,243.8,2016/4/1 17:00
Appluimonia,1,0.0261086,243.8,2016/4/1 17:00
Appluimonia,5,0.0014664,243.8,2016/4/1 17:00
AGOC-3A,9,16.00594,243.8,2016/4/1 18:00
Methylosmolene,3,2.41987,243.8,2016/4/1 18:00
AGOC-3A,3,2.04777,243.8,2016/4/1 18:00
AGOC-3A,9,1.72463,243.8,2016/4/1 18:00
Methylosmolene,8,1.29304,243.8,2016/4/1 18:00
Appluimonia,7,0.768281,243.8,2016/4/1 18:00
Appluimonia,1,0.705206,243.8,2016/4/1 18:00
AGOC-3A,5,0.628314,243.8,2016/4/1 18:00
Appluimonia,2,0.617361,243.8,2016/4/1 18:00
AGOC-3A,2,0.594371,243.8,2016/4/1 18:00
Methylosmolene,7,0.554992,243.8,2016/4/1 18:00
Chlorodinine,9,0.49206,243.8,2016/4/1 18:00
Chlorodinine,6,0.491844,243.8,2016/4/1 18:00
Chlorodinine,7,0.474125,243.8,2016/4/1 18:00
Appluimonia,3,0.464762,243.8,2016/4/1 18:00
Chlorodinine,1,0.405464,243.8,2016/4/1 18:00
Chlorodinine,2,0.354638,243.8,2016/4/1 18:00
Methylosmolene,5,0.345077,243.8,2016/4/1 18:00
Methylosmolene,6,0.339361,243.8,2016/4/1 18:00
Chlorodinine,3,0.289879,243.8,2016/4/1 18:00
Appluimonia,9,0.245768,243.8,2016/4/1 18:00
Chlorodinine,8,0.220958,243.8,2016/4/1 18:00
AGOC-3A,8,0.217943,243.8,2016/4/1 18:00
Methylosmolene,1,0.199028,243.8,2016/4/1 18:00
Chlorodinine,5,0.191958,243.8,2016/4/1 18:00
Appluimonia,5,0.136053,243.8,2016/4/1 18:00
AGOC-3A,4,0.104811,243.8,2016/4/1 18:00
AGOC-3A,1,0.0986899,243.8,2016/4/1 18:00
AGOC-3A,7,0.0954296,243.8,2016/4/1 18:00
Appluimonia,6,0.0844535,243.8,2016/4/1 18:00
AGOC-3A,6,0.065808,243.8,2016/4/1 18:00
Appluimonia,4,0.064684,243.8,2016/4/1 18:00
Chlorodinine,4,0.0567176,243.8,2016/4/1 18:00
Methylosmolene,4,0.044605,243.8,2016/4/1 18:00
Methylosmolene,2,0.0230869,243.8,2016/4/1 18:00
Appluimonia,8,0.0192309,243.8,2016/4/1 18:00
AGOC-3A,7,2.2287,243.8,2016/4/1 19:00
Chlorodinine,7,1.89336,243.8,2016/4/1 19:00
Chlorodinine,3,1.83782,243.8,2016/4/1 19:00
Methylosmolene,3,1.7403,243.8,2016/4/1 19:00
Methylosmolene,2,0.808434,243.8,2016/4/1 19:00
Methylosmolene,6,0.631286,243.8,2016/4/1 19:00
Appluimonia,6,0.580485,243.8,2016/4/1 19:00
Methylosmolene,1,0.568544,243.8,2016/4/1 19:00
Methylosmolene,8,0.543812,243.8,2016/4/1 19:00
AGOC-3A,2,0.511387,243.8,2016/4/1 19:00
Appluimonia,3,0.48644,243.8,2016/4/1 19:00
Appluimonia,8,0.439922,243.8,2016/4/1 19:00
AGOC-3A,6,0.423562,243.8,2016/4/1 19:00
Methylosmolene,9,0.382772,243.8,2016/4/1 19:00
Chlorodinine,4,0.379155,243.8,2016/4/1 19:00
Chlorodinine,8,0.374754,243.8,2016/4/1 19:00
AGOC-3A,8,0.374478,243.8,2016/4/1 19:00
Methylosmolene,7,0.37237,243.8,2016/4/1 19:00
Chlorodinine,6,0.349918,243.8,2016/4/1 19:00
Chlorodinine,9,0.346534,243.8,2016/4/1 19:00
Appluimonia,1,0.320393,243.8,2016/4/1 19:00
Methylosmolene,4,0.234091,243.8,2016/4/1 19:00
Appluimonia,5,0.219221,243.8,2016/4/1 19:00
Chlorodinine,2,0.173896,243.8,2016/4/1 19:00
AGOC-3A,3,0.159529,243.8,2016/4/1 19:00
AGOC-3A,4,0.139601,243.8,2016/4/1 19:00
Chlorodinine,5,0.122929,243.8,2016/4/1 19:00
Methylosmolene,5,0.121417,243.8,2016/4/1 19:00
Appluimonia,7,0.0984389,243.8,2016/4/1 19:00
AGOC-3A,9,0.0810708,243.8,2016/4/1 19:00
AGOC-3A,1,0.0789502,243.8,2016/4/1 19:00
Appluimonia,9,0.0599954,243.8,2016/4/1 19:00
AGOC-3A,5,0.0497588,243.8,2016/4/1 19:00
Chlorodinine,1,0.0420393,243.8,2016/4/1 19:00
Appluimonia,4,0.0237058,243.8,2016/4/1 19:00
Appluimonia,2,0.00660095,243.8,2016/4/1 19:00
AGOC-3A,3,4.42195,262.1,2016/4/1 20:00
Appluimonia,3,2.96486,262.1,2016/4/1 20:00
Chlorodinine,3,2.72895,262.1,2016/4/1 20:00
AGOC-3A,7,1.2087,262.1,2016/4/1 20:00
Methylosmolene,3,1.11615,262.1,2016/4/1 20:00
Appluimonia,5,0.863043,262.1,2016/4/1 20:00
AGOC-3A,8,0.546361,262.1,2016/4/1 20:00
Chlorodinine,6,0.54456,262.1,2016/4/1 20:00
AGOC-3A,1,0.491511,262.1,2016/4/1 20:00
AGOC-3A,5,0.431884,262.1,2016/4/1 20:00
Methylosmolene,4,0.429474,262.1,2016/4/1 20:00
Chlorodinine,8,0.42123,262.1,2016/4/1 20:00
Appluimonia,6,0.39531,262.1,2016/4/1 20:00
Chlorodinine,7,0.388569,262.1,2016/4/1 20:00
Appluimonia,9,0.368791,262.1,2016/4/1 20:00
Appluimonia,7,0.332273,262.1,2016/4/1 20:00
Appluimonia,8,0.302518,262.1,2016/4/1 20:00
Appluimonia,4,0.294812,262.1,2016/4/1 20:00
AGOC-3A,2,0.291975,262.1,2016/4/1 20:00
Methylosmolene,2,0.284889,262.1,2016/4/1 20:00
Methylosmolene,1,0.28476,262.1,2016/4/1 20:00
Methylosmolene,9,0.269983,262.1,2016/4/1 20:00
Chlorodinine,1,0.257028,262.1,2016/4/1 20:00
Methylosmolene,5,0.253722,262.1,2016/4/1 20:00
Methylosmolene,8,0.25033,262.1,2016/4/1 20:00
AGOC-3A,4,0.244434,262.1,2016/4/1 20:00
Chlorodinine,9,0.236594,262.1,2016/4/1 20:00
Methylosmolene,6,0.235903,262.1,2016/4/1 20:00
AGOC-3A,9,0.235318,262.1,2016/4/1 20:00
Chlorodinine,4,0.179424,262.1,2016/4/1 20:00
Appluimonia,2,0.114486,262.1,2016/4/1 20:00
Appluimonia,1,0.0839435,262.1,2016/4/1 20:00
AGOC-3A,6,0.0391207,262.1,2016/4/1 20:00
Chlorodinine,2,0.0334215,262.1,2016/4/1 20:00
Chlorodinine,5,0.00935036,262.1,2016/4/1 20:00
Methylosmolene,7,0.00780633,262.1,2016/4/1 20:00
Appluimonia,3,1.50516,262.1,2016/4/1 21:00
AGOC-3A,7,1.08284,262.1,2016/4/1 21:00
AGOC-3A,3,1.00195,262.1,2016/4/1 21:00
Chlorodinine,3,0.974648,262.1,2016/4/1 21:00
Appluimonia,7,0.93454,262.1,2016/4/1 21:00
Appluimonia,8,0.913925,262.1,2016/4/1 21:00
Chlorodinine,8,0.787955,262.1,2016/4/1 21:00
Chlorodinine,7,0.707586,262.1,2016/4/1 21:00
AGOC-3A,8,0.544171,262.1,2016/4/1 21:00
Chlorodinine,6,0.527831,262.1,2016/4/1 21:00
Appluimonia,6,0.510417,262.1,2016/4/1 21:00
Chlorodinine,2,0.410853,262.1,2016/4/1 21:00
Appluimonia,2,0.401939,262.1,2016/4/1 21:00
AGOC-3A,2,0.396742,262.1,2016/4/1 21:00
Methylosmolene,5,0.350383,262.1,2016/4/1 21:00
Methylosmolene,6,0.339473,262.1,2016/4/1 21:00
Chlorodinine,4,0.336607,262.1,2016/4/1 21:00
Appluimonia,9,0.320522,262.1,2016/4/1 21:00
Chlorodinine,1,0.275541,262.1,2016/4/1 21:00
Chlorodinine,5,0.236391,262.1,2016/4/1 21:00
Methylosmolene,3,0.22341,262.1,2016/4/1 21:00
AGOC-3A,9,0.195524,262.1,2016/4/1 21:00
Appluimonia,5,0.186273,262.1,2016/4/1 21:00
Methylosmolene,4,0.176977,262.1,2016/4/1 21:00
Appluimonia,1,0.175374,262.1,2016/4/1 21:00
Methylosmolene,7,0.159589,262.1,2016/4/1 21:00
Methylosmolene,2,0.158859,262.1,2016/4/1 21:00
Chlorodinine,9,0.0997598,262.1,2016/4/1 21:00
AGOC-3A,5,0.0734797,262.1,2016/4/1 21:00
Appluimonia,4,0.0696817,262.1,2016/4/1 21:00
AGOC-3A,6,0.052684,262.1,2016/4/1 21:00
AGOC-3A,4,0.0393881,262.1,2016/4/1 21:00
AGOC-3A,1,0.0385238,262.1,2016/4/1 21:00
Methylosmolene,8,0.0337119,262.1,2016/4/1 21:00
Methylosmolene,1,0.0195625,262.1,2016/4/1 21:00
Methylosmolene,9,0.0074712,262.1,2016/4/1 21:00
Appluimonia,7,2.29064,262.1,2016/4/1 22:00
Appluimonia,3,1.99986,262.1,2016/4/1 22:00
Methylosmolene,3,1.71336,262.1,2016/4/1 22:00
Chlorodinine,3,1.49356,262.1,2016/4/1 22:00
Chlorodinine,7,1.46981,262.1,2016/4/1 22:00
AGOC-3A,2,1.26089,262.1,2016/4/1 22:00
AGOC-3A,7,1.25422,262.1,2016/4/1 22:00
Appluimonia,2,0.762059,262.1,2016/4/1 22:00
Appluimonia,8,0.708784,262.1,2016/4/1 22:00
Methylosmolene,4,0.586322,262.1,2016/4/1 22:00
Methylosmolene,2,0.581589,262.1,2016/4/1 22:00
Chlorodinine,4,0.482681,262.1,2016/4/1 22:00
Appluimonia,6,0.471188,262.1,2016/4/1 22:00
Methylosmolene,6,0.400161,262.1,2016/4/1 22:00
Appluimonia,1,0.391567,262.1,2016/4/1 22:00
Chlorodinine,6,0.386564,262.1,2016/4/1 22:00
Chlorodinine,8,0.384742,262.1,2016/4/1 22:00
Methylosmolene,8,0.340092,262.1,2016/4/1 22:00
Appluimonia,4,0.332102,262.1,2016/4/1 22:00
Methylosmolene,1,0.314071,262.1,2016/4/1 22:00
Chlorodinine,1,0.298078,262.1,2016/4/1 22:00
AGOC-3A,6,0.277343,262.1,2016/4/1 22:00
AGOC-3A,8,0.245395,262.1,2016/4/1 22:00
Chlorodinine,5,0.239755,262.1,2016/4/1 22:00
AGOC-3A,9,0.238391,262.1,2016/4/1 22:00
Chlorodinine,2,0.236507,262.1,2016/4/1 22:00
Methylosmolene,7,0.218112,262.1,2016/4/1 22:00
AGOC-3A,4,0.170294,262.1,2016/4/1 22:00
AGOC-3A,1,0.161849,262.1,2016/4/1 22:00
AGOC-3A,3,0.126781,262.1,2016/4/1 22:00
Appluimonia,5,0.11621,262.1,2016/4/1 22:00
Appluimonia,9,0.100193,262.1,2016/4/1 22:00
Chlorodinine,9,0.0650277,262.1,2016/4/1 22:00
Methylosmolene,9,0.0611038,262.1,2016/4/1 22:00
Methylosmolene,5,0.0370354,262.1,2016/4/1 22:00
AGOC-3A,5,0.030958,262.1,2016/4/1 22:00
Chlorodinine,3,2.62148,262.3,2016/4/1 23:00
AGOC-3A,3,1.22487,262.3,2016/4/1 23:00
Appluimonia,7,0.963514,262.3,2016/4/1 23:00
Methylosmolene,3,0.713,262.3,2016/4/1 23:00
Methylosmolene,2,0.673678,262.3,2016/4/1 23:00
Methylosmolene,9,0.601304,262.3,2016/4/1 23:00
AGOC-3A,8,0.596431,262.3,2016/4/1 23:00
Methylosmolene,6,0.576362,262.3,2016/4/1 23:00
Methylosmolene,1,0.529585,262.3,2016/4/1 23:00
AGOC-3A,5,0.508771,262.3,2016/4/1 23:00
Appluimonia,6,0.464511,262.3,2016/4/1 23:00
AGOC-3A,1,0.404146,262.3,2016/4/1 23:00
Chlorodinine,2,0.397502,262.3,2016/4/1 23:00
Chlorodinine,6,0.39505,262.3,2016/4/1 23:00
Appluimonia,4,0.37103,262.3,2016/4/1 23:00
Methylosmolene,8,0.358232,262.3,2016/4/1 23:00
Chlorodinine,9,0.297112,262.3,2016/4/1 23:00
AGOC-3A,6,0.27458,262.3,2016/4/1 23:00
Chlorodinine,1,0.253087,262.3,2016/4/1 23:00
Appluimonia,3,0.236716,262.3,2016/4/1 23:00
Chlorodinine,7,0.213476,262.3,2016/4/1 23:00
Chlorodinine,5,0.195843,262.3,2016/4/1 23:00
AGOC-3A,4,0.154004,262.3,2016/4/1 23:00
Appluimonia,2,0.143694,262.3,2016/4/1 23:00
Appluimonia,5,0.133455,262.3,2016/4/1 23:00
Methylosmolene,7,0.132691,262.3,2016/4/1 23:00
Appluimonia,9,0.101802,262.3,2016/4/1 23:00
Methylosmolene,4,0.0915907,262.3,2016/4/1 23:00
Chlorodinine,8,0.0838678,262.3,2016/4/1 23:00
Appluimonia,1,0.0833816,262.3,2016/4/1 23:00
AGOC-3A,9,0.0760482,262.3,2016/4/1 23:00
Methylosmolene,5,0.0713231,262.3,2016/4/1 23:00
Chlorodinine,4,0.0664484,262.3,2016/4/1 23:00
Appluimonia,8,0.0637086,262.3,2016/4/1 23:00
AGOC-3A,7,0.0506304,262.3,2016/4/1 23:00
AGOC-3A,2,0.0381507,262.3,2016/4/1 23:00
Appluimonia,6,0.939767,262.3,2016/4/2 1:00
Appluimonia,2,0.750262,262.3,2016/4/2 1:00
AGOC-3A,7,0.736405,262.3,2016/4/2 1:00
Chlorodinine,3,0.617016,262.3,2016/4/2 1:00
Appluimonia,7,0.614231,262.3,2016/4/2 1:00
Methylosmolene,3,0.598023,262.3,2016/4/2 1:00
Chlorodinine,7,0.548281,262.3,2016/4/2 1:00
Methylosmolene,1,0.541586,262.3,2016/4/2 1:00
Methylosmolene,2,0.53767,262.3,2016/4/2 1:00
Chlorodinine,9,0.492443,262.3,2016/4/2 1:00
Chlorodinine,1,0.485831,262.3,2016/4/2 1:00
AGOC-3A,8,0.453231,262.3,2016/4/2 1:00
Appluimonia,9,0.448134,262.3,2016/4/2 1:00
AGOC-3A,1,0.419144,262.3,2016/4/2 1:00
Chlorodinine,6,0.358213,262.3,2016/4/2 1:00
Appluimonia,3,0.347435,262.3,2016/4/2 1:00
AGOC-3A,3,0.336445,262.3,2016/4/2 1:00
Appluimonia,4,0.330943,262.3,2016/4/2 1:00
AGOC-3A,6,0.324262,262.3,2016/4/2 1:00
Chlorodinine,4,0.324248,262.3,2016/4/2 1:00
AGOC-3A,4,0.274852,262.3,2016/4/2 1:00
AGOC-3A,9,0.226894,262.3,2016/4/2 1:00
AGOC-3A,2,0.185814,262.3,2016/4/2 1:00
Methylosmolene,8,0.173624,262.3,2016/4/2 1:00
Methylosmolene,5,0.171685,262.3,2016/4/2 1:00
Methylosmolene,6,0.168265,262.3,2016/4/2 1:00
Methylosmolene,9,0.150565,262.3,2016/4/2 1:00
Methylosmolene,7,0.143023,262.3,2016/4/2 1:00
Appluimonia,1,0.138599,262.3,2016/4/2 1:00
AGOC-3A,5,0.114101,262.3,2016/4/2 1:00
Chlorodinine,5,0.0680395,262.3,2016/4/2 1:00
Chlorodinine,8,0.0401327,262.3,2016/4/2 1:00
Appluimonia,5,0.0244924,262.3,2016/4/2 1:00
Methylosmolene,4,0.0224162,262.3,2016/4/2 1:00
Chlorodinine,2,0.0168895,262.3,2016/4/2 1:00
Appluimonia,8,0.0130088,262.3,2016/4/2 1:00
Appluimonia,3,2.02981,271.8,2016/4/2 2:00
Chlorodinine,3,1.57905,271.8,2016/4/2 2:00
Methylosmolene,7,0.950041,271.8,2016/4/2 2:00
AGOC-3A,7,0.891457,271.8,2016/4/2 2:00
Appluimonia,2,0.80029,271.8,2016/4/2 2:00
AGOC-3A,2,0.7726,271.8,2016/4/2 2:00
Methylosmolene,6,0.615062,271.8,2016/4/2 2:00
Chlorodinine,7,0.597558,271.8,2016/4/2 2:00
AGOC-3A,3,0.544795,271.8,2016/4/2 2:00
Methylosmolene,3,0.484204,271.8,2016/4/2 2:00
AGOC-3A,6,0.409834,271.8,2016/4/2 2:00
Methylosmolene,5,0.400143,271.8,2016/4/2 2:00
Methylosmolene,2,0.315683,271.8,2016/4/2 2:00
AGOC-3A,8,0.280483,271.8,2016/4/2 2:00
Methylosmolene,1,0.252264,271.8,2016/4/2 2:00
Methylosmolene,4,0.244371,271.8,2016/4/2 2:00
AGOC-3A,1,0.219546,271.8,2016/4/2 2:00
Chlorodinine,6,0.217854,271.8,2016/4/2 2:00
Chlorodinine,9,0.212025,271.8,2016/4/2 2:00
AGOC-3A,9,0.208992,271.8,2016/4/2 2:00
Chlorodinine,8,0.175599,271.8,2016/4/2 2:00
Appluimonia,7,0.150068,271.8,2016/4/2 2:00
Methylosmolene,8,0.125315,271.8,2016/4/2 2:00
AGOC-3A,5,0.117844,271.8,2016/4/2 2:00
Appluimonia,5,0.107135,271.8,2016/4/2 2:00
Methylosmolene,9,0.105581,271.8,2016/4/2 2:00
AGOC-3A,4,0.0657784,271.8,2016/4/2 2:00
Chlorodinine,5,0.0535859,271.8,2016/4/2 2:00
Appluimonia,9,0.0415783,271.8,2016/4/2 2:00
Chlorodinine,2,0.0331214,271.8,2016/4/2 2:00
Appluimonia,1,0.0310122,271.8,2016/4/2 2:00
Appluimonia,4,0.0309245,271.8,2016/4/2 2:00
Appluimonia,6,0.0205606,271.8,2016/4/2 2:00
Chlorodinine,1,0.0149532,271.8,2016/4/2 2:00
Appluimonia,8,0.0146286,271.8,2016/4/2 2:00
Chlorodinine,4,0.0119133,271.8,2016/4/2 2:00
Methylosmolene,6,54.93806,271.8,2016/4/2 3:00
AGOC-3A,6,5.80055,271.8,2016/4/2 3:00
AGOC-3A,3,2.73072,271.8,2016/4/2 3:00
Chlorodinine,7,2.7232,271.8,2016/4/2 3:00
Chlorodinine,3,1.62635,271.8,2016/4/2 3:00
Chlorodinine,8,1.14841,271.8,2016/4/2 3:00
Methylosmolene,3,0.887108,271.8,2016/4/2 3:00
Chlorodinine,2,0.633578,271.8,2016/4/2 3:00
Appluimonia,7,0.56288,271.8,2016/4/2 3:00
